Order ID,Date,Customer ID,Region,Category,Product,Quantity,Price
1990,2023-12-27 08:33:09.189189192,CUST0146,East,Electronics,Table,4,1730
1991,2023-12-27 17:17:50.270270272,CUST0111,North,Groceries,Laptop,2,387
1992,2023-12-28 02:02:31.351351352,CUST0111,North,Fashion,Mobile,1,4382
1993,2023-12-28 10:47:12.432432432,CUST0034,North,Electronics,Sofa,1,2007
1994,2023-12-28 19:31:53.513513516,CUST0111,South,Fashion,Rice,3,1261
1995,2023-12-29 04:16:34.594594596,CUST0008,West,Electronics,TV,2,229
1996,2023-12-29 13:01:15.675675676,CUST0168,East,Electronics,Shirt,3,2463
1997,2023-12-29 21:45:56.756756756,CUST0113,East,Fashion,Shirt,2,243
1998,2023-12-30 06:30:37.837837840,CUST0083,South,Groceries,Headphones,2,115
1999,2023-12-30 15:15:18.918918920,CUST0042,West,Electronics,Mobile,4,344
2000,2023-12-31 00:00:00.000000000,CUST0169,East,Electronics,Shirt,3,1026
